date_raw,price_raw,volume_raw,case,date,price,volume,log_return,percent_return,absolute_return,big_move,rolling_average_14,rolling_volatility_30
Apr 27 2026 02: +0,4.271,80,Revolver Case,2026-04-27,4.271,80,0.0,0.0,0.0,False,4.132714285714286,92.78912281374618
Apr 27 2026 01: +0,4.271,107,Revolver Case,2026-04-27,4.271,107,0.0,0.0,0.0,False,4.142857142857142,92.78912281374618
Apr 27 2026 00: +0,4.254,46,Revolver Case,2026-04-27,4.254,46,-0.003988275081284063,-0.39882750812840634,0.003988275081284063,False,4.146071428571429,92.69706395278646
Apr 27 2026 10: +0,3.793,50,Revolver Case,2026-04-27,3.793,50,-0.11470245407128338,-11.470245407128338,0.11470245407128338,True,4.140285714285715,100.88582805860959
Apr 28 2026 14: +0,4.179,57,Revolver Case,2026-04-28,4.179,57,0.09691472075901639,9.691472075901638,0.09691472075901639,True,4.161357142857143,102.65838731982842
Apr 28 2026 15: +0,4.192,84,Revolver Case,2026-04-28,4.192,84,0.0031059635529625917,0.3105963552962592,0.0031059635529625917,False,4.158142857142857,98.27217595799293
Apr 28 2026 16: +0,3.71,42,Revolver Case,2026-04-28,3.71,42,-0.12214607039939732,-12.214607039939732,0.12214607039939732,True,4.142357142857143,107.0142316245558
Apr 28 2026 17: +0,3.711,61,Revolver Case,2026-04-28,3.711,61,0.00026950545911678334,0.026950545911678333,0.00026950545911678334,False,4.137642857142857,106.86364754200955
Apr 28 2026 18: +0,4.159,97,Revolver Case,2026-04-28,4.159,97,0.11397327868231405,11.397327868231406,0.11397327868231405,True,4.130642857142857,111.06236792030954
Apr 28 2026 23: +0,4.169,113,Revolver Case,2026-04-28,4.169,113,0.0024015381378852665,0.24015381378852665,0.0024015381378852665,False,4.1245714285714286,107.74430922384552
Apr 28 2026 20: +0,4.177,118,Revolver Case,2026-04-28,4.177,118,0.0019170866163785113,0.19170866163785114,0.0019170866163785113,False,4.119071428571428,105.90947158488876
Apr 28 2026 21: +0,4.168,211,Revolver Case,2026-04-28,4.168,211,-0.0021569810639723063,-0.21569810639723064,0.0021569810639723063,False,4.1153571428571425,105.61396501616017
Apr 28 2026 22: +0,4.178,210,Revolver Case,2026-04-28,4.178,210,0.0023963586833082606,0.23963586833082606,0.0023963586833082606,False,4.1073571428571425,105.3831252281909
Apr 28 2026 13: +0,3.832,85,Revolver Case,2026-04-28,3.832,85,-0.08644580302575995,-8.644580302575996,0.08644580302575995,True,4.076,109.69182595484217
Apr 28 2026 19: +0,4.169,89,Revolver Case,2026-04-28,4.169,89,0.08428933879004559,8.428933879004559,0.08428933879004559,True,4.068714285714285,113.6592534084234
Apr 28 2026 11: +0,4.172,50,Revolver Case,2026-04-28,4.172,50,0.0007193382398662538,0.07193382398662539,0.0007193382398662538,False,4.061642857142857,113.39643718868882
Apr 28 2026 08: +0,3.99,71,Revolver Case,2026-04-28,3.99,71,-0.0446043062367538,-4.46043062367538,0.0446043062367538,False,4.042785714285714,114.44193346258334
Apr 28 2026 10: +0,4.129,58,Revolver Case,2026-04-28,4.129,58,0.03424401600218086,3.4244016002180864,0.03424401600218086,False,4.066785714285714,114.93098203643055
Apr 28 2026 12: +0,3.78,48,Revolver Case,2026-04-28,3.78,48,-0.08831123727245675,-8.831123727245675,0.08831123727245675,True,4.038285714285714,118.72607262258124
Apr 28 2026 01: +0,4.245,126,Revolver Case,2026-04-28,4.245,126,0.11601781013181432,11.601781013181432,0.11601781013181432,True,4.042071428571428,122.21962068457275
Apr 28 2026 02: +0,4.237,43,Revolver Case,2026-04-28,4.237,43,-0.001886348118888441,-0.1886348118888441,0.001886348118888441,False,4.079714285714286,122.23170316034827
Apr 28 2026 03: +0,4.237,147,Revolver Case,2026-04-28,4.237,147,0.0,0.0,0.0,False,4.117285714285714,118.40569079647962
Apr 28 2026 04: +0,4.245,89,Revolver Case,2026-04-28,4.245,89,0.0018863481188885474,0.18863481188885473,0.0018863481188885474,False,4.123428571428571,115.27501559992042
Apr 28 2026 00: +0,4.22,95,Revolver Case,2026-04-28,4.22,95,-0.005906691715390244,-0.5906691715390244,0.005906691715390244,False,4.127071428571428,114.30170009737424
Apr 28 2026 06: +0,4.219,43,Revolver Case,2026-04-28,4.219,43,-0.00023699490571873626,-0.023699490571873625,0.00023699490571873626,False,4.130071428571428,106.37084797362351
Apr 28 2026 07: +0,4.194,95,Revolver Case,2026-04-28,4.194,95,-0.005943200662473521,-0.5943200662473521,0.005943200662473521,False,4.131928571428571,106.38905571880501
Apr 28 2026 09: +0,4.016,31,Revolver Case,2026-04-28,4.016,31,-0.04336855009030013,-4.336855009030013,0.04336855009030013,False,4.120357142857142,107.43508064371707
Apr 28 2026 05: +0,4.245,62,Revolver Case,2026-04-28,4.245,62,0.05545543737388268,5.545543737388268,0.05545543737388268,True,4.149857142857143,109.24749967288012
Apr 29 2026 23: +0,4.296,100,Revolver Case,2026-04-29,4.296,100,0.011942537443252922,1.194253744325292,0.011942537443252922,False,4.1589285714285715,109.17435643769188
Apr 29 2026 13: +0,4.197,171,Revolver Case,2026-04-29,4.197,171,-0.023314372855109844,-2.3314372855109844,0.023314372855109844,False,4.160714285714286,109.47008943228482
Apr 29 2026 22: +0,4.291,85,Revolver Case,2026-04-29,4.291,85,0.022149821657933857,2.2149821657933857,0.022149821657933857,False,4.182214285714286,109.75718789802687
Apr 29 2026 21: +0,4.277,140,Revolver Case,2026-04-29,4.277,140,-0.003267976764616111,-0.3267976764616111,0.003267976764616111,False,4.192785714285715,109.76369054015763
Apr 29 2026 19: +0,4.235,94,Revolver Case,2026-04-29,4.235,94,-0.00986850114075378,-0.986850114075378,0.00986850114075378,False,4.2252857142857145,109.81005111428112
Apr 29 2026 18: +0,4.235,127,Revolver Case,2026-04-29,4.235,127,0.0,0.0,0.0,False,4.224571428571429,101.74200013748175
Apr 29 2026 17: +0,4.237,197,Revolver Case,2026-04-29,4.237,197,0.00047214354040430974,0.04721435404043097,0.00047214354040430974,False,4.224571428571429,96.01814405126737
Apr 29 2026 16: +0,4.243,65,Revolver Case,2026-04-29,4.243,65,0.0014150945757655815,0.14150945757655814,0.0014150945757655815,False,4.2250000000000005,96.0140895609545
Apr 29 2026 15: +0,4.228,232,Revolver Case,2026-04-29,4.228,232,-0.0035414982121967733,-0.3541498212196773,0.0035414982121967733,False,4.2237857142857145,85.27258089441996
Apr 29 2026 14: +0,4.223,295,Revolver Case,2026-04-29,4.223,295,-0.0011832920561846445,-0.11832920561846444,0.0011832920561846445,False,4.223999999999999,85.28284998967784
Apr 29 2026 12: +0,3.863,80,Revolver Case,2026-04-29,3.863,80,-0.0891016922676622,-8.91016922676622,0.0891016922676622,True,4.198571428571428,81.75984534803774
Apr 29 2026 20: +0,4.254,310,Revolver Case,2026-04-29,4.254,310,0.09641563309390108,9.641563309390108,0.09641563309390108,True,4.202857142857143,88.74185495739013
Apr 29 2026 10: +0,4.029,38,Revolver Case,2026-04-29,4.029,38,-0.05434151056883515,-5.434151056883515,0.05434151056883515,True,4.203785714285714,90.7886230013459
Apr 29 2026 09: +0,4.007,61,Revolver Case,2026-04-29,4.007,61,-0.005475374555202761,-0.5475374555202761,0.005475374555202761,False,4.186785714285714,90.80039164168377
Apr 29 2026 08: +0,3.712,37,Revolver Case,2026-04-29,3.712,37,-0.07647201673005324,-7.647201673005324,0.07647201673005324,True,4.145071428571429,94.48735451690875
Apr 29 2026 07: +0,4.224,69,Revolver Case,2026-04-29,4.224,69,0.12921173148000625,12.921173148000625,0.12921173148000625,True,4.147,100.53625845848498
Apr 29 2026 06: +0,4.22,92,Revolver Case,2026-04-29,4.22,92,-0.0009474183560400503,-0.09474183560400504,0.0009474183560400503,False,4.141928571428571,96.19052930259487
Apr 29 2026 05: +0,4.22,156,Revolver Case,2026-04-29,4.22,156,0.0,0.0,0.0,False,4.1378571428571425,96.19056096513671
Apr 29 2026 04: +0,4.22,56,Revolver Case,2026-04-29,4.22,56,0.0,0.0,0.0,False,4.136785714285714,94.81343517404686
Apr 29 2026 03: +0,4.22,77,Revolver Case,2026-04-29,4.22,77,0.0,0.0,0.0,False,4.135714285714285,94.09133125918812
Apr 29 2026 02: +0,4.203,74,Revolver Case,2026-04-29,4.203,74,-0.004036572024940641,-0.4036572024940641,0.004036572024940641,False,4.133285714285714,88.47844280793922
Apr 29 2026 01: +0,4.22,137,Revolver Case,2026-04-29,4.22,137,0.004036572024940703,0.4036572024940703,0.004036572024940703,False,4.131642857142857,78.63475710655233
Apr 29 2026 00: +0,4.211,163,Revolver Case,2026-04-29,4.211,163,-0.0021349788681295427,-0.21349788681295426,0.0021349788681295427,False,4.130428571428571,78.63547725650427
Apr 29 2026 11: +0,3.903,34,Revolver Case,2026-04-29,3.903,34,-0.07595466098131283,-7.595466098131283,0.07595466098131283,True,4.107571428571428,82.95495052137801
Apr 30 2026 14: +0,4.227,99,Revolver Case,2026-04-30,4.227,99,0.07974703338617507,7.974703338617507,0.07974703338617507,True,4.133571428571429,87.80499351531127
Apr 30 2026 15: +0,4.029,52,Revolver Case,2026-04-30,4.029,52,-0.047974315375442715,-4.797431537544272,0.047974315375442715,False,4.1175,89.36485421943618
Apr 30 2026 16: +0,4.241,66,Revolver Case,2026-04-30,4.241,66,0.05128088428324339,5.1280884283243395,0.05128088428324339,True,4.132642857142857,91.24658884914669
Apr 30 2026 17: +0,4.207,102,Revolver Case,2026-04-30,4.207,102,-0.00804928588406983,-0.8049285884069829,0.00804928588406983,False,4.146928571428571,91.26731262223835
Apr 30 2026 23: +0,4.294,188,Revolver Case,2026-04-30,4.294,188,0.020468894848205466,2.0468894848205466,0.020468894848205466,False,4.1884999999999994,90.1497379509496
Apr 30 2026 19: +0,4.267,188,Revolver Case,2026-04-30,4.267,188,-0.006307695250726164,-0.6307695250726164,0.006307695250726164,False,4.191571428571428,88.11130255943716
Apr 30 2026 20: +0,4.237,183,Revolver Case,2026-04-30,4.237,183,-0.007055532561440808,-0.7055532561440808,0.007055532561440808,False,4.192785714285714,88.04104682432836
Apr 30 2026 21: +0,4.264,162,Revolver Case,2026-04-30,4.264,162,0.006352215219121338,0.6352215219121338,0.006352215219121338,False,4.1959285714285715,87.67919327243929
Apr 30 2026 22: +0,4.264,207,Revolver Case,2026-04-30,4.264,207,0.0,0.0,0.0,False,4.199071428571428,87.33141675346538
Apr 30 2026 13: +0,4.19,30,Revolver Case,2026-04-30,4.19,30,-0.01750695292949704,-1.7506952929497042,0.01750695292949704,False,4.196928571428572,87.53515476151237
Apr 30 2026 18: +0,4.262,240,Revolver Case,2026-04-30,4.262,240,0.017037799742378817,1.7037799742378819,0.017037799742378817,False,4.201142857142857,87.68286318291779
Apr 30 2026 12: +0,4.257,104,Revolver Case,2026-04-30,4.257,104,-0.001173846830410073,-0.1173846830410073,0.001173846830410073,False,4.203785714285714,87.6841760990419
Apr 30 2026 08: +0,4.169,41,Revolver Case,2026-04-30,4.169,41,-0.020888487947355535,-2.0888487947355534,0.020888487947355535,False,4.200785714285714,87.99101288681214
Apr 30 2026 10: +0,4.216,153,Revolver Case,2026-04-30,4.216,153,0.011210612340401589,1.121061234040159,0.011210612340401589,False,4.223142857142857,88.08468445683658
Apr 30 2026 09: +0,4.126,44,Revolver Case,2026-04-30,4.126,44,-0.021578396590001134,-2.1578396590001137,0.021578396590001134,False,4.215928571428571,88.39460853198786
Apr 30 2026 07: +0,4.347,70,Revolver Case,2026-04-30,4.347,70,0.05217753735759503,5.217753735759503,0.05217753735759503,True,4.238642857142858,90.30546886062774
Apr 30 2026 06: +0,4.339,54,Revolver Case,2026-04-30,4.339,54,-0.001842045190441392,-0.1842045190441392,0.001842045190441392,False,4.245642857142857,84.28011367497673
Apr 30 2026 05: +0,4.339,72,Revolver Case,2026-04-30,4.339,72,0.0,0.0,0.0,False,4.255071428571429,77.38302693380949
Apr 30 2026 04: +0,4.335,84,Revolver Case,2026-04-30,4.335,84,-0.000922296583708583,-0.0922296583708583,0.000922296583708583,False,4.258,74.80460771562697
Apr 30 2026 03: +0,4.322,111,Revolver Case,2026-04-30,4.322,111,-0.0030033521478109518,-0.30033521478109515,0.0030033521478109518,False,4.261928571428571,74.77664926356614
Apr 30 2026 02: +0,4.305,260,Revolver Case,2026-04-30,4.305,260,-0.003941120205000135,-0.39411202050001354,0.003941120205000135,False,4.266785714285715,69.20504542446018
Apr 30 2026 01: +0,4.211,162,Revolver Case,2026-04-30,4.211,162,-0.022076988699903287,-2.207698869990329,0.022076988699903287,False,4.263,53.30519226692929
Apr 30 2026 00: +0,4.305,174,Revolver Case,2026-04-30,4.305,174,0.02207698869990326,2.2076988699903257,0.02207698869990326,False,4.265928571428572,53.86136195856063
Apr 30 2026 11: +0,4.012,73,Revolver Case,2026-04-30,4.012,73,-0.07048726778000504,-7.048726778000504,0.07048726778000504,True,4.253214285714286,59.3071349868044
May 01 2026 17: +0,4.262,67,Revolver Case,2026-05-01,4.262,67,0.06044866357673623,6.044866357673623,0.06044866357673623,True,4.253214285714286,63.147038315616754
May 01 2026 14: +0,4.245,90,Revolver Case,2026-05-01,4.245,90,-0.003996713913114628,-0.3996713913114628,0.003996713913114628,False,4.252357142857143,63.16505390369518
May 01 2026 15: +0,4.106,64,Revolver Case,2026-05-01,4.106,64,-0.033292501166568914,-3.3292501166568913,0.033292501166568914,False,4.247857142857143,64.2272269560866
May 01 2026 16: +0,4.262,85,Revolver Case,2026-05-01,4.262,85,0.03728921507968359,3.7289215079683586,0.03728921507968359,False,4.251142857142857,65.57416480885449
May 01 2026 18: +0,4.254,94,Revolver Case,2026-05-01,4.254,94,-0.0018788168983799528,-0.18788168983799527,0.0018788168983799528,False,4.260285714285714,65.57301365316854
May 01 2026 13: +0,4.033,35,Revolver Case,2026-05-01,4.033,35,-0.053349200886814156,-5.334920088681415,0.053349200886814156,True,4.237857142857143,62.67262343438039
May 01 2026 20: +0,4.265,231,Revolver Case,2026-05-01,4.265,231,0.05593166505241114,5.593166505241114,0.05593166505241114,True,4.232571428571428,59.374534362682354
May 01 2026 21: +0,4.305,214,Revolver Case,2026-05-01,4.305,214,0.009334956936051781,0.9334956936051781,0.009334956936051781,False,4.230142857142857,56.820281325219405
May 01 2026 22: +0,4.303,179,Revolver Case,2026-05-01,4.303,179,-0.0004646840232315121,-0.046468402323151206,0.0004646840232315121,False,4.227857142857142,53.99188403171582
May 01 2026 23: +0,4.33,133,Revolver Case,2026-05-01,4.33,133,0.006255088157935885,0.6255088157935884,0.006255088157935885,False,4.228428571428571,53.93786142218732
May 01 2026 19: +0,4.108,100,Revolver Case,2026-05-01,4.108,100,-0.05263124994808674,-5.263124994808674,0.05263124994808674,True,4.214357142857143,56.57261712821319
May 01 2026 12: +0,4.066,55,Revolver Case,2026-05-01,4.066,55,-0.010276576860156893,-1.0276576860156892,0.010276576860156893,False,4.204,56.632186907185776
May 01 2026 00: +0,4.262,66,Revolver Case,2026-05-01,4.262,66,0.04707881847027052,4.707881847027052,0.04707881847027052,False,4.200928571428571,59.07219468117232
May 01 2026 10: +0,4.135,74,Revolver Case,2026-05-01,4.135,74,-0.030251205200770747,-3.0251205200770745,0.030251205200770747,False,4.209714285714286,59.96509184853299
May 01 2026 01: +0,4.322,96,Revolver Case,2026-05-01,4.322,96,0.04423092960903964,4.423092960903964,0.04423092960903964,False,4.2139999999999995,62.00999292996563
May 01 2026 02: +0,4.322,59,Revolver Case,2026-05-01,4.322,59,0.0,0.0,0.0,False,4.219499999999999,61.671653118972515
May 01 2026 03: +0,4.245,163,Revolver Case,2026-05-01,4.245,163,-0.017976438321383573,-1.7976438321383574,0.017976438321383573,False,4.2294285714285715,61.73733611254004
May 01 2026 04: +0,4.356,49,Revolver Case,2026-05-01,4.356,49,0.025812385307403277,2.5812385307403276,0.025812385307403277,False,4.236142857142857,62.394183997388765
May 01 2026 11: +0,3.965,58,Revolver Case,2026-05-01,3.965,58,-0.09404834998390275,-9.404834998390275,0.09404834998390275,True,4.2155000000000005,70.30672644272349
May 01 2026 06: +0,4.347,41,Revolver Case,2026-05-01,4.347,41,0.09198009691984388,9.198009691984389,0.09198009691984388,True,4.237928571428571,77.45118005870654
May 01 2026 07: +0,4.364,84,Revolver Case,2026-05-01,4.364,84,0.003903115964169321,0.39031159641693214,0.003903115964169321,False,4.245,77.02422600523401
May 01 2026 08: +0,4.08,61,Revolver Case,2026-05-01,4.08,61,-0.067292079554754,-6.7292079554754,0.067292079554754,True,4.228928571428571,78.46235422835865
May 01 2026 09: +0,3.896,52,Revolver Case,2026-05-01,3.896,52,-0.04614660263578173,-4.614660263578172,0.04614660263578173,False,4.199857142857143,79.95084948001511
May 01 2026 05: +0,4.364,111,Revolver Case,2026-05-01,4.364,111,0.1134386821905357,11.34386821905357,0.1134386821905357,True,4.202285714285714,89.7791340325579
May 02 2026 13: +0,4.281,93,Revolver Case,2026-05-02,4.281,93,-0.019202440808015354,-1.9202440808015353,0.019202440808015354,False,4.214642857142858,90.03374204803596
May 02 2026 22: +0,4.373,95,Revolver Case,2026-05-02,4.373,95,0.02126264526797451,2.126264526797451,0.02126264526797451,False,4.236571428571429,90.34336453856858
May 02 2026 21: +0,4.373,117,Revolver Case,2026-05-02,4.373,117,0.0,0.0,0.0,False,4.2444999999999995,90.33003638257328
May 02 2026 20: +0,4.364,196,Revolver Case,2026-05-02,4.364,196,-0.0020602044599592694,-0.20602044599592695,0.0020602044599592694,False,4.260857142857143,89.96883971340407
May 02 2026 19: +0,4.338,125,Revolver Case,2026-05-02,4.338,125,-0.005975655566141737,-0.5975655566141737,0.005975655566141737,False,4.262,89.68077357305974
May 02 2026 18: +0,4.326,101,Revolver Case,2026-05-02,4.326,101,-0.0027700848738157124,-0.27700848738157124,0.0027700848738157124,False,4.2622857142857145,85.99238028995633
May 02 2026 17: +0,4.211,209,Revolver Case,2026-05-02,4.211,209,-0.0269431783510761,-2.69431783510761,0.0269431783510761,False,4.259857142857142,83.96050302046208
May 02 2026 16: +0,4.192,86,Revolver Case,2026-05-02,4.192,86,-0.00452220216104976,-0.452220216104976,0.00452220216104976,False,4.248142857142858,83.96353530775252
May 02 2026 15: +0,4.211,142,Revolver Case,2026-05-02,4.211,142,0.004522202161049804,0.4522202161049804,0.004522202161049804,False,4.265714285714286,83.13201598940688
May 02 2026 14: +0,4.291,98,Revolver Case,2026-05-02,4.291,98,0.018819656829596916,1.8819656829596916,0.018819656829596916,False,4.261714285714286,82.3588643330479
May 02 2026 12: +0,4.109,47,Revolver Case,2026-05-02,4.109,47,-0.04334011610811507,-4.334011610811507,0.04334011610811507,False,4.2435,83.75022588574394
May 02 2026 23: +0,4.373,194,Revolver Case,2026-05-02,4.373,194,0.06226958252951098,6.226958252951098,0.06226958252951098,True,4.264428571428572,84.38881030160847
May 02 2026 10: +0,4.288,26,Revolver Case,2026-05-02,4.288,26,-0.01962884866228262,-1.9628848662282619,0.01962884866228262,False,4.292428571428571,82.48386046627296
May 02 2026 00: +0,4.339,196,Revolver Case,2026-05-02,4.339,196,0.01182348304771272,1.182348304771272,0.01182348304771272,False,4.290642857142857,82.52318469206179
May 02 2026 01: +0,4.347,143,Revolver Case,2026-05-02,4.347,143,0.0018420451904413604,0.18420451904413604,0.0018420451904413604,False,4.295357142857143,82.52454975988901
May 02 2026 02: +0,4.356,93,Revolver Case,2026-05-02,4.356,93,0.002068253064058839,0.2068253064058839,0.002068253064058839,False,4.294142857142857,82.49969136175186
May 02 2026 03: +0,4.373,192,Revolver Case,2026-05-02,4.373,192,0.003895067360069537,0.3895067360069537,0.003895067360069537,False,4.294142857142857,80.26966943579326
May 02 2026 04: +0,4.398,181,Revolver Case,2026-05-02,4.398,181,0.005700619701785697,0.5700619701785697,0.005700619701785697,False,4.296571428571428,80.15339284119433
May 02 2026 11: +0,4.203,23,Revolver Case,2026-05-02,4.203,23,-0.04535133610958965,-4.535133610958965,0.04535133610958965,False,4.286928571428571,80.18417043501572
May 02 2026 06: +0,4.432,95,Revolver Case,2026-05-02,4.432,95,0.05305239342200306,5.305239342200306,0.05305239342200306,True,4.2945,81.54260311786999
May 02 2026 07: +0,4.432,45,Revolver Case,2026-05-02,4.432,45,0.0,0.0,0.0,False,4.3102857142857145,80.12801042873679
May 02 2026 08: +0,4.169,58,Revolver Case,2026-05-02,4.169,58,-0.061174750546323035,-6.117475054632304,0.061174750546323035,True,4.308642857142857,82.998301570652
May 02 2026 09: +0,4.176,79,Revolver Case,2026-05-02,4.176,79,0.00167765168167787,0.167765168167787,0.00167765168167787,False,4.3061428571428575,82.78117476813604
May 02 2026 05: +0,4.415,145,Revolver Case,2026-05-02,4.415,145,0.05565398347558575,5.565398347558575,0.05565398347558575,True,4.315,84.61129866988256
May 03 2026 13: +0,4.39,91,Revolver Case,2026-05-03,4.39,91,-0.005678606968843456,-0.5678606968843456,0.005678606968843456,False,4.335071428571429,77.50567933015104
May 03 2026 14: +0,4.389,120,Revolver Case,2026-05-03,4.389,120,-0.00022781638098295549,-0.02278163809829555,0.00022781638098295549,False,4.336214285714286,70.60744450625536
May 03 2026 15: +0,4.3,52,Revolver Case,2026-05-03,4.3,52,-0.020486388006580297,-2.0486388006580296,0.020486388006580297,False,4.337071428571429,70.96329520629918
May 03 2026 16: +0,4.339,77,Revolver Case,2026-05-03,4.339,77,0.009028884116696945,0.9028884116696945,0.009028884116696945,False,4.337071428571429,66.79177687695986
May 03 2026 17: +0,4.336,166,Revolver Case,2026-05-03,4.336,166,-0.000691642678868617,-0.06916426788686171,0.000691642678868617,False,4.336285714285714,64.50608266117322
May 03 2026 19: +0,4.398,197,Revolver Case,2026-05-03,4.398,197,0.014197627995224301,1.4197627995224302,0.014197627995224301,False,4.339285714285714,51.132690008175544
May 03 2026 20: +0,4.407,144,Revolver Case,2026-05-03,4.407,144,0.002044293727280669,0.20442937272806688,0.002044293727280669,False,4.3417142857142865,50.6496881492725
May 03 2026 21: +0,4.3,173,Revolver Case,2026-05-03,4.3,173,-0.024579163160333248,-2.457916316033325,0.024579163160333248,False,4.334714285714286,50.86125835269474
May 03 2026 22: +0,4.161,86,Revolver Case,2026-05-03,4.161,86,-0.03285959269871259,-3.2859592698712587,0.03285959269871259,False,4.331714285714286,52.092187671372706
May 03 2026 12: +0,4.39,51,Revolver Case,2026-05-03,4.39,51,0.053573797086275805,5.3573797086275805,0.053573797086275805,True,4.328714285714286,55.53843222805158
May 03 2026 18: +0,4.291,73,Revolver Case,2026-05-03,4.291,73,-0.022809421077692158,-2.280942107769216,0.022809421077692158,False,4.318642857142857,56.08168595024187
May 03 2026 23: +0,4.398,126,Revolver Case,2026-05-03,4.398,126,0.02463008612318166,2.463008612318166,0.02463008612318166,False,4.335,56.74414142380078
May 03 2026 11: +0,4.344,108,Revolver Case,2026-05-03,4.344,108,-0.012354309500935011,-1.2354309500935012,0.012354309500935011,False,4.347,56.07875340519109
May 03 2026 09: +0,4.36,107,Revolver Case,2026-05-03,4.36,107,0.0036764747293086273,0.36764747293086275,0.0036764747293086273,False,4.343071428571429,56.04937737292228
May 03 2026 08: +0,4.348,49,Revolver Case,2026-05-03,4.348,49,-0.0027560881019800805,-0.27560881019800804,0.0027560881019800805,False,4.340071428571429,56.054369235168636
May 03 2026 07: +0,4.415,187,Revolver Case,2026-05-03,4.415,187,0.01529186479696047,1.529186479696047,0.01529186479696047,False,4.341928571428571,55.92711116919064
May 03 2026 06: +0,4.33,79,Revolver Case,2026-05-03,4.33,79,-0.019440292041524868,-1.944029204152487,0.019440292041524868,False,4.344071428571429,54.13763771680237
May 03 2026 05: +0,4.39,257,Revolver Case,2026-05-03,4.39,257,0.01376168507268131,1.376168507268131,0.01376168507268131,False,4.347714285714286,49.780928671014834
May 03 2026 04: +0,4.364,111,Revolver Case,2026-05-03,4.364,111,-0.005940159116255568,-0.5940159116255568,0.005940159116255568,False,4.349714285714286,49.32399588523243
May 03 2026 03: +0,4.356,57,Revolver Case,2026-05-03,4.356,57,-0.001834862900110335,-0.1834862900110335,0.001834862900110335,False,4.3467142857142855,49.16214242570694
May 03 2026 02: +0,4.373,76,Revolver Case,2026-05-03,4.373,76,0.003895067360069537,0.3895067360069537,0.003895067360069537,False,4.344285714285713,49.17635265162812
May 03 2026 01: +0,4.373,139,Revolver Case,2026-05-03,4.373,139,0.0,0.0,0.0,False,4.3495,49.17174805082305
May 03 2026 00: +0,4.373,122,Revolver Case,2026-05-03,4.373,122,0.0,0.0,0.0,False,4.364642857142857,49.15297482847453
May 03 2026 10: +0,4.39,80,Revolver Case,2026-05-03,4.39,80,0.003879954656296337,0.38799546562963366,0.003879954656296337,False,4.364642857142857,49.1304957566119
May 04 2026 15: +0,4.412,138,Revolver Case,2026-05-04,4.412,138,0.004998874304176117,0.4998874304176117,0.004998874304176117,False,4.373285714285714,46.348872448681725
May 04 2026 16: +0,4.327,99,Revolver Case,2026-05-04,4.327,99,-0.019453640148508325,-1.9453640148508324,0.019453640148508325,False,4.368214285714286,43.00084513008011
May 04 2026 17: +0,4.402,176,Revolver Case,2026-05-04,4.402,176,0.017184521861522285,1.7184521861522286,0.017184521861522285,False,4.372357142857143,43.456403595968105
May 04 2026 18: +0,4.398,129,Revolver Case,2026-05-04,4.398,129,-0.000909090971700572,-0.0909090971700572,0.000909090971700572,False,4.375071428571428,37.49320149431826
May 04 2026 14: +0,4.4,136,Revolver Case,2026-05-04,4.4,136,0.000454648791646124,0.0454648791646124,0.000454648791646124,False,4.378785714285714,37.49605852139944
May 04 2026 20: +0,4.44,135,Revolver Case,2026-05-04,4.44,135,0.009049835519917856,0.9049835519917856,0.009049835519917856,False,4.380571428571429,32.21400036861299
May 04 2026 21: +0,4.334,80,Revolver Case,2026-05-04,4.334,80,-0.024163473329966285,-2.4163473329966285,0.024163473329966285,False,4.380857142857143,33.26579302132611
May 04 2026 22: +0,4.432,144,Revolver Case,2026-05-04,4.432,144,0.02236004633081565,2.2360046330815653,0.02236004633081565,False,4.383857142857143,34.20272841998137
May 04 2026 23: +0,4.458,156,Revolver Case,2026-05-04,4.458,156,0.00584928551869429,0.5849285518694289,0.00584928551869429,False,4.390571428571429,33.410258224151775
May 04 2026 19: +0,4.44,197,Revolver Case,2026-05-04,4.44,197,-0.0040458585195436835,-0.40458585195436836,0.0040458585195436835,False,4.396571428571429,33.335969164771164
May 04 2026 13: +0,3.999,64,Revolver Case,2026-05-04,3.999,64,-0.10461004657945212,-10.461004657945212,0.10461004657945212,True,4.3698571428571436,49.63190607213858
May 04 2026 12: +0,4.245,42,Revolver Case,2026-05-04,4.245,42,0.059697489898629295,5.9697489898629295,0.059697489898629295,True,4.360714285714286,53.93241474286874
May 04 2026 00: +0,4.39,143,Revolver Case,2026-05-04,4.39,143,0.03358740732376915,3.358740732376915,0.03358740732376915,False,4.361928571428572,55.275341305158854
May 04 2026 10: +0,4.266,50,Revolver Case,2026-05-04,4.266,50,-0.028652607037921034,-2.8652607037921034,0.028652607037921034,False,4.353071428571429,55.51984462111068
May 04 2026 09: +0,4.4,47,Revolver Case,2026-05-04,4.4,47,0.030927920875056806,3.0927920875056807,0.030927920875056806,False,4.352214285714286,55.26412279236933
May 04 2026 08: +0,4.356,57,Revolver Case,2026-05-04,4.356,57,-0.010050335853501562,-1.0050335853501562,0.010050335853501562,False,4.354285714285714,52.13852343764693
May 04 2026 07: +0,4.441,66,Revolver Case,2026-05-04,4.441,66,0.01932537123925111,1.932537123925111,0.01932537123925111,False,4.3570714285714285,51.91579393936255
May 04 2026 06: +0,4.432,57,Revolver Case,2026-05-04,4.432,57,-0.002028626864982358,-0.20286268649823577,0.002028626864982358,False,4.3595,51.22615315344279
May 04 2026 05: +0,4.432,91,Revolver Case,2026-05-04,4.432,91,0.0,0.0,0.0,False,4.361785714285714,51.024209139371145
